a	b	c	d	e	f	g	h	i	j	k	l	m	n	o	p
0.6635062626660032	5.185152105146474	41.72851157344105	9.810197208819176	0.031127295471773248	5.255420199887108	27.72988038264853	11.8361399274466	14.617117672165728	1.1069792447151954	3.6792719120576343	38.75786768175856	3.6223066554259766	6.057457727223554	8.3084929987054	1.8061175836059065	
14.887835420888669	44.938282631617845	21.90950385781368	38.72993426372694	7.010375765157257	4.751806733295703	40.90996012754951	15.278713309148868	49.87237255738858	1.9643402517616015	5.773576029314121	16.919289227252854	0.7925644481913411	21.980847424258815	31.4361643329018	1.9353725278686353	
1.3707215263704438	24.020572456127383	4.69683204739544	11.423355245424354	1.3367919217190858	4.416064422234766	6.6366533758498365	54.24042889695037	26.709209147537138	31.6785532494128	5.075474656895293	55.36023692424905	16.402478517269554	34.00638419191373	3.4787214443006	4.021542490710455	
2.5430928245431854	3.326475847957539	43.101055984201516	53.525548251525215	24.112263973906362	33.861311859255075	5.2122177919499455	0.0801429656501232	10.763596950820954	4.559517749804267	19.308175114368236	11.546587691916983	3.4674928390898514	10.335461397304577	9.4929071481002	16.99281916976318	
0.18103094151439514	24.557841384014154	13.367018661400506	4.491483916158262	6.037421324635454	31.712896046914977	2.262594069350018	40.36004765521671	8.078801016393015	9.519839249934757	9.230608295210589	2.1511374360276725	49.48916427969662	5.445153799101526	32.835697617299935	3.3357269434122734	
8.939656352828536	13.185947128004718	16.87766044619983	61.830494638719415	8.987526225121515	26.570965348971658	10.754198023116672	32.7866825517389	44.35960033879767	8.173279749978251	16.410202765070196	31.38371247867589	26.496388093232202	2.8150512663671754	16.611899205766644	9.111908981137425	
0.35344788239048813	5.6046842906650935	10.374113184600057	18.610164879573137	0.004157924959494963	3.8569884496572193	0.4152673256277761	13.071105816087034	8.78653344626589	5.275573416673916	18.8632657449766	7.461237492891963	29.834537302255935	21.728316244544274	8.462700264744452	33.62936367295419	
2.1178159607968294	26.868228096888362	5.4580377282000185	3.1299450401422875	3.3347193083198317	2.047670516780927	27.47175577520926	12.35703527202901	31.071155517911368	32.42519113889131	11.287755248325533	31.512920835702676	13.611512434085313	8.242772081514758	42.82090008824815	14.20978789098473	
64.03927198693228	45.289409365629446	2.819345909400006	12.043315013380763	15.444906436106612	4.682556838926976	24.490585258403087	26.119011757343003	13.357051839303788	12.808397046297102	21.429251749441846	29.504306945234223	6.537170811361771	29.41425736050492	19.273633362749383	7.736595963661576	
81.67975732897743	46.42980312187648	1.939781969800002	12.347771671126921	30.814968812035534	2.5608522796423254	21.163528419467696	14.706337252447668	35.119017279767924	6.269465682099034	39.14308391648061	12.83476898174474	6.179056937120591	33.13808578683497	10.424544454249794	3.9121986545538583	
29.440080890340855	6.476601040625494	29.353406010066664	1.1159238903756403	8.061677062654821	2.146382573452558	34.61215719351077	3.902112417482556	6.706339093255974	3.5768447726336547	29.95230536117313	0.2782563272482464	57.6069810209598	5.287304737721676	2.474848151416598	41.69593378181538	
11.813360296780283	1.1588670135418313	16.78446867002222	16.628025369874788	12.687225687551608	1.7154608578175192	12.537385731170255	7.699295860839148	10.764553635581342	2.1922815908778848	15.98410178705771	6.907247890917251	49.2023270069866	18.095768245907227	20.17505061619447	14.898644593938458	
16.062213234406574	45.052955671180605	25.738510443325925	0.542675123291596	17.437591437482798	24.76151304739416	1.1542047562765816	10.43356804638695	0.5881845451937805	10.935906136374038	7.33863273764743	1.6975840363609163	5.400775668995533	2.968077251364258	1.3916835387314894	12.033785135353847	
18.312595588531142	14.017651890393536	5.579503481108642	8.847558374430532	3.1874695208390675	6.25383768246472	13.615265081241139	0.5221439845376832	3.5293948483979265	10.354697954541988	1.4462109125491434	6.434138654546362	34.133591889665176	0.010640916211914023	2.4638945129104965	8.988738288215385	
7.104198529510381	1.3274493698688214	36.140165506297116	3.9491861248101774	2.062489840279689	2.9153874391784265	15.87175502708038	1.1740479948458944	2.1764649494659754	32.78489931818066	1.5179296958169521	5.144712884848787	48.71119729655506	1.003546972070638	7.821298170970166	4.329579429405128	
21.701399509836794	15.775816456622941	19.71338850209904	2.3163953749367256	26.35416328009323	6.971795813059475	61.29058500902679	21.058015998281963	5.392154983155325	51.26163310606022	30.17264323193898	24.381570961616262	28.237065765518356	27.001182324023546	3.607099390323389	5.109859809801709	
10.233799836612265	20.25860548554098	16.904462834033012	3.772131791645575	16.78472109336441	9.323931937686492	25.43019500300893	22.35267199942732	12.797384994385107	26.753877702020077	47.05754774397966	55.12719032053875	59.41235525517279	19.00039410800785	10.869033130107796	12.703286603267236	
2.4112666122040882	3.7528684951803264	3.6348209446776707	0.7426227361181416	1.4050929688785299	2.892022687437836	11.856601665663689	29.215776000190896	3.734205001871631	5.917959234006692	11.019182581326554	2.3757301068462504	13.80411841839093	1.6665352973307168	6.376988956630735	2.2344288677557453	
1.1962444625986373	12.41571050160656	22.788393018440775	10.247540912039382	5.801697656292844	2.297340895812612	6.952200555221229	52.07192533339696	46.57806833395721	5.027346921997769	24.99360580622448	31.874756631051252	0.3986271938696901	5.888845099110239	30.792329652210245	9.25519037741475	
6.601251845800455	3.1385701672021864	5.070535660519742	3.584153029320206	6.066100781235718	27.900886368062462	0.3174001850737431	20.309358222201013	38.47397722201426	2.6575510260007436	7.335464731258507	0.6249188770170839	17.867124268710104	14.03705163362992	17.06922344926325	0.08506345913825027	
20.799582718066514	6.046190055734062	33.30982144649342	0.1386156568932647	8.311299739588094	5.30029545602082	9.105800061691248	3.7697860740670044	11.842007592661913	5.114149657999753	4.554845089580497	7.541639625672361	43.71095857709664	0.6790172112099734	10.310258850245583	3.3616878197127504	
9.066805760644495	10.984603314755313	3.230059517835526	3.9537947810355782	11.56290008680397	7.76676515200694	3.964733312769584	7.256595358022335	37.71933080244603	0.7047165526665843	37.14838497013984	4.48612012477588	11.903652859032213	29.226339070403327	37.229913716584804	1.8794373934290831	
0.9777314131185015	7.3384655617482295	0.9233134940548248	2.682068406321474	2.8543000289346563	33.07774494933102	0.3215777709231946	3.581134880659222	35.76022306585133	9.901572184222195	11.382794990046612	1.83795995840804	4.967884286344071	8.742113023467775	1.4099712388616013	13.373520868856971	
0.6740895289604995	36.887178146083926	7.692228835315059	28.77264386455951	20.95143334297822	3.3074183502229935	19.107192590307733	0.8062883731135927	31.746592311382887	3.699475938592602	39.79426499668221	11.387346680530653	1.3440385712186431	20.914037674489258	36.8033237462872	2.4578402896189906	
1.2246965096534999	23.295726048694643	7.564076278438353	12.590881288186504	12.317144447659407	16.435806116740995	9.369064196769244	14.268762791037863	45.24886410379429	6.233158646197534	17.26475499889407	35.129115560176885	44.78134619040622	18.97134589149642	13.601107915429067	9.847386570127002	
13.5917678301155	5.234757983768453	6.478641240520549	3.1363729039378323	19.227618517446864	1.1880646277530016	1.8769786010769185	8.243745736320712	20.25037863206857	10.922280451267488	1.2450816670353102	4.709705186725628	4.260448730135406	2.3237819638321398	15.13296402819031	1.0508711432909994	
10.530589276705166	24.078252661256148	20.49288041350685	2.045457634645944	45.07587283914896	8.396021542584334	5.625659533692306	5.747915245440237	20.41679287735619	6.640760150422497	5.748360555678437	7.096764937758124	28.91318375662153	13.89207267872262	57.04432134273011	55.01695704776367	
62.843529758901724	11.026084220418715	11.830960137835618	2.681819211548648	17.025290946382984	3.798673847528111	2.875219844564102	20.249305081813414	7.8055976257853965	3.2135867168074994	43.91612018522614	4.365588312586041	12.971061252207178	7.63069089290754	21.014773780910037	19.33898568258789	
1.6145099196339079	2.6753614068062386	59.056346620721456	1.4393935961504507	0.6750969821276614	5.733775384157297	3.708260051811966	3.0831016939378046	4.731467458071535	9.262137761064167	17.69462660492462	44.878137229137984	13.676312915930941	0.5435636309691801	2.6617420730299877	5.4463285608626295	
22.4618300267887	0.22512046893541285	23.68544887357382	1.4797978653834836	14.441634339290779	51.91125846138576	10.902753350603987	4.972299435354065	18.910489152690513	4.087379253688056	6.898208868308206	38.95937907637933	8.558770971976982	8.818812123010273	21.553914024343328	6.184557146379124	
3.487276675596233	37.07504015631181	5.895149624524606	0.5067340448721721	14.186121886903074	16.029580512871412	7.032415549798671	16.342566854881976	10.696503615769828	4.637540248770648	6.700597043897265	6.986459692126442	7.480409676007672	1.0603959589965755	3.1846380081144425	15.93848095120696	
3.1624255585320777	11.358346718770603	29.6317165415082	8.831088651709276	3.728707295634358	2.3431935042904706	4.655861483400443	24.55247771503934	18.767832128076723	3.454153250409784	0.23353234796575487	19.32881989737548	16.506530107997445	31.97986801366781	5.061546002704814	0.3128269837356535	
16.387475186177358	4.880551093743132	61.54390551383606	12.943696217236427	0.7570975681218807	4.218935498569843	28.218620494466816	14.184159238346448	35.922610709358906	6.1513844168032605	24.255489217344746	7.442939965791827	9.502176702665816	32.65995600455594	18.353848667568272	15.895724338754782	
32.46249172872579	8.626850364581044	25.514635171278684	6.314565405745476	1.2523658560406268	7.4063118328566135	11.406206831488939	15.728053079448815	21.64087023645297	11.050461472267754	10.085163072448248	3.480979988597275	12.167392234221937	38.21998533485198	41.11794955585609	7.298574779584928	
19.820830576241928	4.875616788193681	9.838211723759562	4.104855135248492	6.417455285346875	16.802103944285538	6.802068943829646	8.242684359816272	16.546956745484323	7.350153824089252	4.361721024149416	21.16032666286576	11.055797411407312	29.739995111617322	19.37264985195203	8.766191593194977	
5.273610192080643	0.6252055960645603	30.38726275874681	26.9650482882505	6.527514904884375	4.267367981428513	10.399310352056785	0.7475614532720906	26.484347751505226	18.88328205863692	0.4539070080498053	63.946557779044745	2.648067529530896	12.420001629460893	6.542450049349323	26.411269468935007	
3.091203397360214	39.20840186535485	38.53757908041773	6.988349429416833	4.490828365038542	2.4224559938095043	16.866896549314404	26.249187151090695	4.171884082831592	2.705572647121027	2.151302336016602	19.017814073651753	2.117310823489701	10.526666123513037	7.152516650216892	0.19624351035499762	
9.697067799120072	32.06946728845162	34.17919302680591	28.003883523527723	14.49694278834618	5.1408186646031675	9.622298849771468	31.41639571703023	6.057294694277197	34.56852421570701	12.717100778672199	10.339271357883918	15.039103607829901	10.508888707837679	3.384172216738964	11.732081170118333	
8.232355933040024	25.35648909615054	42.39306434226864	10.334627841175907	7.83231426278206	19.713606221534388	14.207432949923822	13.472131905676742	37.352431564759065	20.189508071902335	11.572366926224065	39.11309045262797	24.346367869276634	16.169629569279227	3.128057405579655	14.910693723372779	
11.077451977680008	10.45216303205018	42.13102144742288	13.444875947058636	6.944104754260686	22.90453540717813	8.73581098330794	18.49071063522558	17.450810521586355	12.729836023967446	5.8574556420746875	20.037696817542656	11.115455956425544	20.05654318975974	45.37601913519322	11.97023124112426	
61.359150659226664	7.484054344016727	29.37700714914096	20.148291982352877	13.314701584753562	17.634845135726042	4.9119369944359805	13.496903545075194	7.816936840528785	5.243278674655815	4.619151880691562	7.679232272514219	11.705151985475181	22.68551439658658	24.125339711731073	9.323410413708087	
2.5469497802577785	10.50531521866109	23.54099761695301	33.95056933921571	14.561766138415479	29.12171828809132	16.362687668521342	3.4989678483583977	1.0610210531570716	4.252240441781395	20.126949373102814	23.106922575828595	4.431616004841606	15.438161867804473	37.62488676275631	2.107803471236029	
18.848983260085927	5.501771739553696	14.846999205651002	15.316856446405238	48.18725537947182	12.707239429363772	14.120895889507116	0.16701071721386743	59.35367368438569	6.750746813927132	32.37564979103427	24.702307525276197	21.4772053349472	16.146053955934825	23.874962254252107	0.2973988429213237	
7.3836722466380245	1.499409420148768	41.051000264783	18.894381184531586	9.270914873509392	15.764253523545408	1.706965296502372	19.277663094262042	13.78455789479523	17.08308439535762	48.87478340298858	6.234102508425399	8.8409315550176	0.6179820146883918	25.708345915249296	0.9008670523595588	
6.4612240822126745	35.16646980671626	35.017000088261	23.63146039484386	10.090304957836464	12.58808450784847	12.431011567832542	8.425887698087347	2.59485263159841	25.361028131785872	18.291594467662858	4.255299163858201	6.946977185005866	1.2059940048961306	18.902781971749764	1.6336223507865195	
62.15374136073756	27.388823268905423	31.339000029420333	24.54382013161462	10.363434985945489	10.196028169282824	11.143670522610847	13.808629232695784	15.13504912280053	12.453676043928624	10.09719815588762	45.41843305461939	5.648992395001955	48.06866466829871	17.967593990583254	3.5445407835955067	
25.717913786912522	21.796274422968477	14.446333343140111	10.84794004387154	36.12114499531516	68.73200938976095	4.714556840870283	18.602876410898595	35.71168304093351	12.151225347976208	8.365732718629205	27.13947768487313	7.882997465000652	45.689554889432905	31.65586466352775	48.514846927865165	
39.90597126230417	20.932091474322828	7.815444447713371	10.615980014623846	39.37371499843839	27.577336463253648	2.5715189469567608	8.200958803632865	22.903894346977836	17.050408449325403	22.455244239543067	22.046492561624376	8.29433248833355	17.896518296477634	13.551954887842584	17.17161564262172	
15.301990420768057	8.977363824774276	20.938481482571124	27.538660004874615	33.12457166614613	35.192445487751215	14.523839648985586	9.733652934544288	12.634631448992613	17.683469483108468	30.48508141318102	13.348830853874793	8.43144416277785	23.632172765492545	6.517318295947528	15.723871880873906	
9.76733014025602	6.992454608258092	11.979493827523706	31.84622000162487	32.37485722204871	19.73081516258374	9.841279882995195	13.24455097818143	5.544877149664205	6.894489827702823	16.161693804393675	5.4496102846249315	49.81048138759261	33.21072425516418	41.50577276531584	57.907957293624634	
4.2557767134186735	57.33081820275269	28.3264979425079	19.61540666720829	18.12495240734957	8.910271720861246	39.6137599609984	10.74818365939381	65.51495904988808	18.298163275900944	33.72056460146456	11.149870094874977	20.603493795864203	20.07024141838806	34.835257588438616	62.96931909787488	
50.91474109552711	14.110272734250897	3.4421659808359664	5.4615311109305695	5.041650802449857	20.69657609304625	7.462080013000533	3.4172721135353967	1.8383196832960256	4.900612241366352	2.42647846617848	29.283376635041673	24.465502068045264	16.643252860537313	7.6117525294795385	15.656439699291626	
27.30491369850904	11.2965757552497	2.185944673054678	9.82051037031019	18.98611639918338	10.898858697682082	5.154026671000178	18.139090704511798	26.720560105567994	9.300204080455451	3.808826155392827	11.761125545013892	37.821834022681756	56.2144176201791	2.1294158235068203	3.7811867669027914	
55.23169543383032	0.23447474825010003	29.93801844231511	5.7264965432299375	1.3287054663944602	8.700380434105973	1.948657776333274	39.28696976516273	49.426479964810675	0.8999319731815163	19.39705794820239	14.74629148499537	7.607278007560585	14.738139206726366	3.290194725497727	6.072937744365736	
22.410565144610104	13.411491582750033	14.979339480771705	25.575498847743315	29.55709817786851	11.233460144701992	8.64955259211109	21.095656588387577	17.475493321603558	3.2999773243938386	10.465685982734131	23.24876382833179	25.464240664146473	0.08728693109121129	5.096731575165909	14.024312581455243	
8.470188381536701	6.470497194250011	17.993113160257234	33.525166282581104	10.852366059289503	16.077820048234	18.216517530703698	9.031885529462526	9.82516444053452	5.433325774797946	19.821895327578044	64.0829212761106	46.15474688804883	3.0290956436970706	4.698910525055303	8.341437527151747	
3.1766038728210995	0.1568323980833369	1.9977043867524114	9.8417220941937	7.049211313570166	4.359273349411333	25.594494156432102	1.989371490179158	2.0582785198218265	47.52222474173402	3.6072984425260146	0.30569290796313453	30.948417703983722	15.990301452100978	1.4336964916482324	40.55285415761608	
0.05886795760703315	8.05227746602778	18.665901462250805	15.280574031397899	25.65026289547661	2.453091116470444	6.531498052144034	6.670209503273614	48.64724049339272	2.492591752755326	48.202432814175346	38.231435697345624	9.316139234661241	2.669899515966341	1.522101169450589	32.14904861412797	
2.9803773474643225	8.684092488675928	40.2219671540836	7.093524677132632	26.550087631825537	1.8176970388234814	11.489500649285324	40.5567365010912	24.21574683113091	1.8308639175851085	23.067477604725116	18.743811899115208	2.227953588446253	2.8899665053221137	27.50736705648353	20.716349538042657	
50.67320755084523	16.10530250377469	9.407322384694533	19.30215844095579	6.850029210608512	0.3941009870588395	5.170166450238225	11.5189121670304	7.07191561037697	9.38971202747163	3.689159201575039	2.5812706330384025	26.590682137184583	6.703344498225962	0.830877647838823	1.9054498460142189	
13.891069183615075	4.298232498741769	5.802440794898177	0.5659471863480702	15.283343070202838	1.86863300431372	5.943277849920591	9.172970722343466	10.35730520345899	2.87009599084279	1.896386400525013	44.19375687767947	29.13643928760514	12.432218500591347	12.389707450720392	57.635149948671405	
11.630356394538358	12.567255833752744	10.399186401700607	2.8113509378839763	4.0944476900676126	27.043788998562093	42.0189073833598	2.942343092552178	17.214231598847004	44.7099680030524	34.03453786649166	12.731252292559823	1.0454797625350463	12.189260499802884	19.5367641830932	15.211716649557134	
7.12321453515388	3.1890852779175813	38.866937866099796	12.062883020705343	2.3648158966892043	4.014596332854031	4.006302461119934	17.019218969149275	18.928589467050998	2.2366560010174674	29.65515404450278	15.243750764186608	54.015159920845015	8.936913166732372	4.512254727697734	19.73723888318571	
40.374404845051295	0.9369715740274729	18.28897928869993	64.35429434023511	9.788271965563068	21.328467889048657	0.6645658462933554	7.673072989716425	7.309529822350332	19.58778133299418	36.88505134816759	69.74791692139554	32.005053306948334	28.312304388910793	2.495915090767422	11.57907962772857	
22.45813494835043	7.312323858009158	23.096326429566645	24.451431446745037	23.929423988521023	16.77615596301622	7.221521948764452	19.22435766323881	8.436509940783443	9.529260444331394	18.295017116055863	76.91597230713184	19.335017768982777	69.43743479630359	29.831971696922476	43.193026542576185	
35.486044982783476	19.437441286003054	31.698775476522215	9.150477148915012	12.97647466284034	6.592051987672073	9.407173982921483	9.741452554412936	10.812169980261148	13.176420148110465	21.765005705351953	72.63865743571061	30.778339256327595	57.4791449321012	29.27732389897416	63.39767551419206	
14.828681660927826	23.47914709533435	15.566258492174072	22.05015904963834	20.658824887613445	14.197350662557357	44.80239132764049	4.247150851470979	18.60405666008705	7.3921400493701555	15.92166856845065	34.21288581190354	22.259446418775866	21.159714977367067	24.425774632991388	27.46589183806402	
11.942893886975943	11.493049031778119	11.18875283072469	14.350053016546113	33.88627496253782	14.732450220852451	19.93413044254683	7.415716950490325	9.201352220029017	4.464046683123385	32.30722285615022	12.737628603967847	12.419815472925288	16.386571659122357	10.141924877663795	14.155297279354675	
52.64763129565865	37.16434967725937	5.062917610241564	5.783351005515371	57.295424987512604	48.24415007361748	16.64471014751561	8.138572316830109	16.40045074000967	8.488015561041129	11.769074285383406	6.245876201322616	6.139938490975095	20.462190553040784	14.380641625887932	13.051765759784892	
7.784122901447117	11.388116559086457	0.3543058700805212	4.738882998161543	18.098474995837535	45.91861664212751	1.4517632841614632	14.620475894389964	4.80015024666989	0.829338520347043	19.410308571538867	6.251374599559128	19.286687169674966	2.179269815653072	8.873119458037356	49.98274474673837	
0.5947076338157057	11.129372186362152	21.118101956693508	25.08703900061282	11.032824998612512	13.306205547375837	0.5160789052795123	39.45984136853668	6.93338341555663	3.2764461734490147	22.196563809487046	0.08379153318637596	5.428895723224989	16.606910061448975	48.70896018065421	1.6609149155794565	
24.135097455394767	17.709790728787386	64.7060339855645	10.362346333537607	5.010941666204171	0.5645981508747209	19.50535963509317	18.153280456178894	9.644461138518876	27.42548205781634	33.06552126982901	5.305402822271208	27.857034758925	53.535636687149655	21.23632006021807	2.1130283614735146	
9.045032485131589	12.90326357626246	29.568677995188168	20.78744877784587	14.336980555401391	37.52153271695824	22.501786545031056	46.71776015205963	4.214820379506292	15.808494019272112	41.68850708994301	38.76846760742374	32.285678252974996	49.845212229049885	23.41210668673936	40.371009453824506	
67.68167749504386	26.634421192087487	10.522892665062722	21.26248292594862	14.112326851800463	24.50717757231941	11.500595515010351	18.905920050686543	3.4049401265020975	49.602831339757365	15.896169029981003	73.58948920247458	17.761892750991667	19.615070743016627	17.137368895579787	62.123669817941504	
17.227225831681285	7.878140397362496	11.825702444979093	7.91250569135046	9.62922438273318	19.49760747589353	1.8335318383367838	1.635306683562181	0.13498004216736584	3.200943779919122	4.701276990006332	18.529829734158195	3.920630916997222	18.461643085661123	10.620877034806737	16.707889939313834	
16.07574194389376	8.626046799120832	9.058099185006968	30.029164769549848	31.12359187242227	0.5007975080354896	4.611177279445594	3.8784355611873935	4.044993347389123	57.73364792663971	28.43290766999789	65.84327657805274	3.3068769723324074	0.48721436188704104	17.793040988397752	19.569296646437945	
6.69191398129792	3.8753489330402773	10.019366395002322	11.009721589849951	15.374530624140755	2.1669325026784967	3.5370590931485317	24.29281185372913	8.348331115796375	26.244549308879908	11.477635889999297	26.947758859350913	31.768958990777467	12.83759521270432	6.931013662799251	8.523098882145982	
11.230637993765972	59.95844964434676	16.33978879833411	45.003240529949984	38.45817687471359	40.38897750089283	2.179019697716177	17.097603951243045	5.782777038598792	9.748183102959969	17.1592119633331	15.315919619783637	34.58965299692582	39.94586507090144	3.3103378875997507	6.17436629404866	
1.7435459979219907	9.013850118551082	3.8867370672219637	8.334413509983328	10.819392291571196	41.870340833035726	17.94032676742794	2.6992013170810147	13.072407653800402	0.24939436765332287	36.94692934555564	5.894693460072122	1.529884332308607	3.6847116430328533	22.563220704133414	6.94187790198378	
1.9145153326406634	14.995383293816305	4.704420977592679	4.111471169994442	18.6064640971904	8.043219722321425	4.9801089224759805	13.89973377236034	60.64253078206653	14.083131455884441	10.351023551481454	9.701768846642626	17.843294777436203	26.43842945232238	18.47892643195553	6.68604069933874	
12.028494889119779	3.0015389020612315	0.5681403258642262	39.629509610001854	18.13117863426987	14.985593425892858	2.993369640825327	19.70008874254655	31.78582307264449	0.02771048529481372	0.4503411838271513	3.099410384452458	2.0522350741879323	50.85385684922587	4.1596421439851765	0.22868023311291333	
2.0094982963732595	4.33282036597959	24.856046775288075	2.2098365366672845	3.7103928780899564	5.0048021913690475	7.00221011972489	4.566696247515517	8.26194102421483	4.009236828431605	11.150113727942383	1.966863205182514	10.982588308604022	43.38204771692471	24.386547381328395	7.076226744370971	
2.003166098791086	48.889059878006805	2.285348925096025	1.7366121788890947	17.236797626029986	0.6682673971230159	8.665929960091704	26.522232082505173	3.7539803414049433	14.663587723856132	3.283295424019206	28.677712264939164	15.67247056379866	11.20598409435843	4.128849127109465	2.641257751876343	
